image_id,class_id,class_name,nuclear_fragmentation_index,cell_shrinkage_ratio,membrane_blebbing_score,chromatin_condensation_proxy,cell_swelling_index,membrane_permeability_proxy,mean_intensity,total_intensity,intensity_variance,area_covered_ratio,cell_count,density_cells_per_10k_px,cell_area_mean,cell_area_std,cell_area_median,small_cell_fraction,medium_cell_fraction,large_cell_fraction,plate_id
img_2_14,2,late_apoptosis,0.34210526315789475,0.34941520467836257,0.0,1471.2490400237377,2.5789473684210527,44.8219177788299,36.1385612487793,9473507.0,1470.8673402395652,0.310882568359375,1368.0,52.18505859375,59.57310104370117,95.14124298095703,33.0,0.6359649122807017,0.3333333333333333,0.03070175438596491,202
img_3_49,3,necrosis,0.11498257839721254,0.30952380952380953,0.0,1101.9378908241495,1.5961538461538463,40.787674520565254,41.19696044921875,10799536.0,1102.1060582660139,0.19799041748046875,1722.0,65.6890869140625,30.140533447265625,66.5889663696289,21.0,0.9012775842044135,0.09465737514518002,0.0040650406504065045,308
img_1_56,1,early_apoptosis,0.10144927536231885,0.2510144927536232,0.0,1239.7351038250526,1.4615384615384615,57.452128865644774,42.3465576171875,11100896.0,1239.9020688384771,0.1988372802734375,1725.0,65.80352783203125,30.216812133789062,74.06440734863281,20.0,0.912463768115942,0.08231884057971015,0.0052173913043478265,109
img_0_109,0,viable,0.2611749680715198,0.3326947637292465,0.0,1573.8272117315882,2.25,55.59294369659172,37.654502868652344,9870902.0,1573.8182919495157,0.2821159362792969,1566.0,59.7381591796875,47.22541427612305,97.32408142089844,28.0,0.7330779054916986,0.25798212005108556,0.008939974457215836,18
img_1_180,1,early_apoptosis,0.33819444444444446,0.36319444444444443,0.0,1141.6620929087564,2.7777777777777777,45.18967566516481,35.45989227294922,9295598.0,1141.6647426885902,0.31038665771484375,1440.0,54.931640625,56.50416564941406,80.39622497558594,35.0,0.6402777777777777,0.3388888888888889,0.020833333333333332,130
img_0_77,0,viable,0.09820359281437126,0.2634730538922156,0.0,1735.1608581944345,1.3846153846153846,72.22351022373057,45.53700637817383,11937253.0,1735.2915687603963,0.20511245727539062,1670.0,63.7054443359375,32.19700622558594,94.8316421508789,19.0,0.9131736526946108,0.08023952095808383,0.006586826347305389,12
img_0_84,0,viable,0.1417824074074074,0.2951388888888889,0.0,1161.2921518302617,1.4285714285714286,69.3371791094993,42.58576202392578,11163602.0,1161.478911965096,0.21622467041015625,1728.0,65.91796875,32.80208206176758,75.52749633789062,22.0,0.8721064814814815,0.12210648148148148,0.005787037037037037,14
img_1_36,1,early_apoptosis,0.3240343347639485,0.3719599427753934,0.0,1388.5635634383004,2.823529411764706,47.03528603137045,36.39775466918945,9541453.0,1388.5628338561946,0.3050498962402344,1398.0,53.3294677734375,57.20100021362305,107.45255279541016,33.0,0.65379113018598,0.321173104434907,0.02503576537911302,106
img_0_82,0,viable,0.11884550084889643,0.25410299943406905,0.0,1265.9702155769803,1.4615384615384615,83.95917769955017,42.577056884765625,11161320.0,1266.1330850636587,0.2025146484375,1767.0,67.40570068359375,30.04414176940918,73.49762725830078,20.0,0.9003961516694963,0.09564233163554046,0.003961516694963215,13
img_3_241,3,necrosis,0.12444444444444444,0.235,0.0,1107.3195462947176,1.3571428571428572,35.827910812439406,42.32544708251953,11095362.0,1107.5284912399366,0.210174560546875,1800.0,68.66455078125,30.608888626098633,71.52324676513672,20.0,0.9044444444444445,0.09166666666666666,0.0038888888888888888,340
img_3_39,3,necrosis,0.26965637740244613,0.3418753640069889,0.0,1154.422077361668,2.25,36.35696316088386,34.525821685791016,9050737.0,1154.4227951546052,0.2857093811035156,1717.0,65.49835205078125,43.620849609375,76.41353607177734,29.0,0.7326732673267327,0.2580081537565521,0.009318578916715201,306
img_3_144,3,necrosis,0.12400906002265005,0.28199320498301245,0.0,1603.2728100202617,1.4285714285714286,39.92794976478082,45.61087417602539,11956617.0,1603.438672798438,0.2205352783203125,1766.0,67.3675537109375,32.73612594604492,92.44921875,21.0,0.8890147225368064,0.10645526613816535,0.004530011325028313,324
img_1_148,1,early_apoptosis,0.10507025045815516,0.24984728161270617,0.0,1431.547839989454,1.2857142857142858,54.88945803910376,43.63713073730469,11439212.0,1431.7193772287574,0.19782638549804688,1637.0,62.44659423828125,31.679290771484375,77.46405029296875,20.0,0.9083689676237019,0.08307880268784362,0.00855222968845449,124
img_1_73,1,early_apoptosis,0.11859688195991092,0.2522271714922049,0.0,1163.9122660141602,1.4615384615384615,58.06688543406717,43.6129035949707,11432861.0,1164.1038757030474,0.20835494995117188,1796.0,68.511962890625,30.411470413208008,70.23198699951172,20.0,0.9036748329621381,0.09075723830734966,0.005567928730512249,112
img_2_19,2,late_apoptosis,0.11224489795918367,0.27130852340936373,0.0,1436.751477850925,1.3846153846153846,44.99977280444931,43.53324890136719,11411980.0,1436.895050821593,0.19939422607421875,1666.0,63.5528564453125,31.374549865722656,68.43228912353516,20.0,0.921968787515006,0.06602641056422569,0.012004801920768308,203
img_3_166,3,necrosis,0.10897435897435898,0.26107226107226106,0.0,1443.5306557271424,1.3846153846153846,40.4273193229995,44.984554290771484,11792431.0,1443.6834810650762,0.1993865966796875,1716.0,65.460205078125,30.45920753479004,91.40103912353516,20.0,0.9195804195804196,0.07634032634032634,0.004079254079254079,327
img_3_172,3,necrosis,0.10526315789473684,0.26666666666666666,0.0,1270.8871769394098,1.4615384615384615,41.37501401960528,42.887123107910156,11242602.0,1271.0130309019587,0.19818115234375,1710.0,65.2313232421875,30.38128662109375,80.61699676513672,20.0,0.9029239766081871,0.09298245614035087,0.004093567251461989,328
img_0_5,0,viable,0.3343949044585987,0.3734076433121019,0.0,1522.9323251287842,2.6,69.60325125878047,37.22166442871094,9757436.0,1522.8837262091693,0.298095703125,1256.0,47.91259765625,62.21656036376953,109.38809967041016,39.0,0.5907643312101911,0.3893312101910828,0.019904458598726114,0
img_2_231,2,late_apoptosis,0.12368275097060455,0.28286189683860236,0.0,752.7475389846447,1.5,46.92442562790632,39.901092529296875,10459832.0,752.9781933864579,0.20679473876953125,1803.0,68.77899169921875,30.06655502319336,39.64765930175781,21.0,0.8785357737104825,0.11314475873544093,0.008319467554076539,238
img_1_215,1,early_apoptosis,0.281119714115545,0.37462775461584275,0.0,941.2742884191528,2.3125,53.36822808607206,33.7022705078125,8834848.0,941.2765152305365,0.2830619812011719,1679.0,64.04876708984375,44.194759368896484,61.89488220214844,29.0,0.7266229898749256,0.26206075044669447,0.011316259678379988,135
img_0_97,0,viable,0.1142527409117138,0.25389497980380843,0.0,1217.082636385352,1.3846153846153846,87.56268037964028,42.36212921142578,11104978.0,1217.2899363478064,0.2018280029296875,1733.0,66.10870361328125,30.52971649169922,73.62347412109375,19.0,0.9047893825735719,0.0894402769763416,0.005770340450086555,16
img_1_16,1,early_apoptosis,0.10672853828306264,0.25406032482598606,0.0,1205.3288842423483,1.4615384615384615,65.68639456702022,42.263885498046875,11079224.0,1205.5196512481198,0.19989013671875,1724.0,65.765380859375,30.394432067871094,68.04710388183594,20.0,0.9118329466357309,0.08120649651972157,0.0069605568445475635,102
img_1_107,1,early_apoptosis,0.33171521035598706,0.34870550161812297,0.0,1683.6084020290136,2.45,47.06202694098177,38.9064826965332,10199101.0,1683.5328766758175,0.3048133850097656,1236.0,47.149658203125,64.64805603027344,117.30209350585938,38.0,0.61084142394822,0.3567961165048544,0.032362459546925564,117
img_3_118,3,necrosis,0.1128757799205899,0.26602382302892796,0.0,1508.0175283866784,1.4615384615384615,42.4649524075607,45.79897689819336,12005927.0,1508.1953799652254,0.21175765991210938,1763.0,67.25311279296875,31.486669540405273,102.42120361328125,20.0,0.9052750992626205,0.09075439591605218,0.003970504821327283,319
img_3_48,3,necrosis,0.11372774267662263,0.257323377369328,0.0,1533.1681715022908,1.4615384615384615,40.03621082496795,45.37154769897461,11893879.0,1533.3688988711074,0.21006393432617188,1741.0,66.41387939453125,31.6295223236084,92.95121002197266,19.0,0.9052268811028145,0.08960367604824813,0.005169442848937392,308
img_1_130,1,early_apoptosis,0.11653718091009989,0.2630410654827969,0.0,1114.9021987879328,1.4615384615384615,66.41582549415139,42.23176193237305,11070803.0,1115.1140758659312,0.20465469360351562,1802.0,68.7408447265625,29.77191925048828,60.531063079833984,20.0,0.9150943396226415,0.07935627081021088,0.005549389567147614,121
img_2_131,2,late_apoptosis,0.12693854106835153,0.2831705916140149,0.0,1135.8786674154549,1.3571428571428572,51.72378941707602,42.458274841308594,11130182.0,1136.0797867210931,0.21356582641601562,1741.0,66.41387939453125,32.15680694580078,65.99900817871094,21.0,0.8954623779437105,0.09592188397472717,0.00861573808156232,221
img_1_131,1,early_apoptosis,0.12814645308924486,0.28832951945080093,0.0,1410.1698597434747,1.375,53.103152293565834,45.51930618286133,11932613.0,1410.4074489265765,0.21559906005859375,1748.0,66.680908203125,32.332950592041016,84.14134979248047,21.0,0.8907322654462243,0.10411899313501144,0.005148741418764302,121
img_1_240,1,early_apoptosis,0.25381330079316655,0.3233679072605247,0.0,1499.5924826943778,2.0,52.84160023268363,37.65055847167969,9869868.0,1499.5912313775625,0.2874946594238281,1639.0,62.52288818359375,45.98230743408203,90.9683609008789,28.0,0.7376449054301403,0.2525930445393533,0.009762050030506406,140
img_0_118,0,viable,0.11040092969203952,0.24869262056943636,0.0,1777.4448386513313,1.2857142857142858,71.27565322660281,46.25912094116211,12126551.0,1777.584807174033,0.21517181396484375,1721.0,65.65093994140625,32.77513122558594,94.01233673095703,20.0,0.9081929110981988,0.08483439860546194,0.006972690296339338,19
img_3_150,3,necrosis,0.11275626423690205,0.26480637813211844,0.0,988.1468658841576,1.3846153846153846,35.04278511910413,41.26089096069336,10816295.0,988.395036339978,0.19367599487304688,1756.0,66.986083984375,28.912870407104492,62.514564514160156,19.0,0.9054669703872438,0.09054669703872438,0.003986332574031891,325
img_1_0,1,early_apoptosis,0.2679575265459088,0.3266708307307932,0.0,1310.9016962831731,2.3125,45.32910724029857,36.60017013549805,9594515.0,1310.9019151016691,0.2836570739746094,1601.0,61.07330322265625,46.44534683227539,83.71489715576172,28.0,0.7214241099312929,0.26670830730793255,0.011867582760774516,100
img_2_23,2,late_apoptosis,0.33640939597315433,0.3615771812080537,0.0,1483.0972798490204,2.55,45.83429864091829,37.829097747802734,9916671.0,1483.071237213895,0.3027229309082031,1192.0,45.47119140625,66.57466125488281,107.76769256591797,38.0,0.6124161073825504,0.34563758389261745,0.04194630872483222,203
img_0_9,0,viable,0.3422924901185771,0.350197628458498,0.0,1285.0304197938985,2.5,62.43179505450619,35.53648376464844,9315676.0,1285.0202067156788,0.2914848327636719,1265.0,48.25592041015625,60.403953552246094,108.91973876953125,36.0,0.6063241106719368,0.36442687747035574,0.02924901185770751,1
img_0_196,0,viable,0.10913268236645605,0.23492245835726594,0.0,1238.927496336345,1.2857142857142858,71.19458521048851,42.47763442993164,11135257.0,1239.07860897317,0.20558547973632812,1741.0,66.41387939453125,30.955198287963867,72.3738784790039,20.0,0.9069500287191269,0.08673176335439403,0.006318207926479035,32
img_2_103,2,late_apoptosis,0.11279953243717125,0.25014611338398596,0.0,1198.2826636378943,1.3703703703703705,46.65734454076975,42.30706024169922,11090542.0,1198.4068660465418,0.20051193237304688,1711.0,65.26947021484375,30.720630645751953,66.13764190673828,20.0,0.9129164231443601,0.07831677381648158,0.008766803039158387,217
img_0_81,0,viable,0.3652312599681021,0.3508771929824561,0.0,752.3206048873608,2.75,90.9449514942029,32.47920608520508,8514229.0,752.4906107039278,0.29803466796875,1254.0,47.8363037109375,62.30303192138672,90.64981842041016,40.0,0.5861244019138756,0.3803827751196172,0.03349282296650718,13
img_3_33,3,necrosis,0.29322813938198555,0.34648257725180803,0.0,2134.5724924227766,2.375,34.97996284928289,41.14707565307617,10786459.0,2134.5691242149187,0.2891845703125,1521.0,58.02154541015625,49.84089279174805,127.34613037109375,30.0,0.717948717948718,0.27350427350427353,0.008547008547008548,305
img_2_87,2,late_apoptosis,0.24753694581280788,0.3522167487684729,0.0,1184.6768478735776,2.125,43.99290767975026,34.20724868774414,8967225.0,1184.6437430803053,0.27104949951171875,1624.0,61.95068359375,43.752464294433594,56.92410659790039,28.0,0.7407635467980296,0.24076354679802955,0.01847290640394089,214
img_3_47,3,necrosis,0.1224366706875754,0.26115802171290714,0.0,1838.3639128126158,1.3846153846153846,41.07855456276866,48.034751892089844,12592022.0,1838.5216041956446,0.21044921875,1658.0,63.2476806640625,33.27382278442383,108.27289581298828,20.0,0.9143546441495778,0.07961399276236429,0.006031363088057901,307
img_0_239,0,viable,0.29673041332510797,0.33436150524367675,0.0,1659.0729584808635,2.375,86.80970922483141,37.5270881652832,9837501.0,1659.0653062703639,0.29395294189453125,1621.0,61.83624267578125,47.537322998046875,94.85302734375,29.0,0.7156076495990129,0.27390499691548426,0.010487353485502776,39
img_1_40,1,early_apoptosis,0.11477339611536198,0.2554443790464979,0.0,1396.3264622843603,1.6153846153846154,65.10829343057131,44.154083251953125,11574728.0,1396.4954844256863,0.20720672607421875,1699.0,64.81170654296875,31.970571517944336,77.7457504272461,20.0,0.8975868157739847,0.0959387875220718,0.006474396703943496,106
img_0_211,0,viable,0.10479041916167664,0.25389221556886227,0.0,1335.8321514152171,1.3846153846153846,68.66146930565539,43.732452392578125,11464200.0,1336.0369845619425,0.20103073120117188,1670.0,63.7054443359375,31.55628776550293,78.14339447021484,19.0,0.9047904191616767,0.08742514970059881,0.007784431137724551,35
img_2_217,2,late_apoptosis,0.10436320754716981,0.2617924528301887,0.0,1629.5019351133951,1.3846153846153846,45.41454027956841,44.63898849487305,11701843.0,1629.6337965171406,0.21225357055664062,1696.0,64.697265625,32.807193756103516,72.85084533691406,20.0,0.9080188679245284,0.07900943396226415,0.012971698113207548,236
img_1_109,1,early_apoptosis,0.33261494252873564,0.3613505747126437,0.0,1673.3597756845668,2.6056338028169015,56.768210566947815,38.140811920166016,9998385.0,1673.351437414516,0.3008308410644531,1392.0,53.1005859375,56.653018951416016,105.59529113769531,33.0,0.6630747126436781,0.3160919540229885,0.020833333333333332,118
img_1_199,1,early_apoptosis,0.10479573712255773,0.23860272350503256,0.0,1247.6255143217006,1.2857142857142858,58.170816870878255,42.32637405395508,11095605.0,1247.802060756934,0.20113754272460938,1689.0,64.43023681640625,31.217880249023438,68.41452026367188,20.0,0.9005328596802842,0.09236234458259325,0.007104795737122558,133
img_0_227,0,viable,0.11247803163444639,0.25717633274751023,0.0,1342.2739583273376,1.4230769230769231,64.98328286012841,42.96653366088867,11263419.0,1342.4625755302695,0.20123672485351562,1707.0,65.11688232421875,30.9039249420166,72.46662139892578,20.0,0.9056824838898653,0.08787346221441125,0.006444053895723492,37
img_3_200,3,necrosis,0.11993047508690614,0.246234067207416,0.0,1520.9247197870839,1.3571428571428572,37.352952039989155,43.81863784790039,11486793.0,1521.0467090576274,0.20863723754882812,1726.0,65.8416748046875,31.68771743774414,85.63272094726562,20.0,0.8899188876013905,0.10602549246813442,0.004055619930475087,333
img_3_196,3,necrosis,0.11052322163433274,0.2810111699000588,0.0,1904.0711085492328,1.3571428571428572,39.24938201585705,47.503623962402344,12452790.0,1904.2126714982442,0.21648025512695312,1701.0,64.88800048828125,33.36214065551758,110.73383331298828,21.0,0.9029982363315696,0.09229864785420341,0.004703115814226925,332
img_3_46,3,necrosis,0.3642433234421365,0.3731454005934718,0.0,2065.6258690154627,2.8333333333333335,34.1359202074831,41.7625846862793,10947811.0,2065.5939978909296,0.3228645324707031,1348.0,51.422119140625,62.78709030151367,154.642333984375,36.0,0.6112759643916914,0.36572700296735905,0.022997032640949554,307
img_2_1,2,late_apoptosis,0.0976027397260274,0.2614155251141553,0.0,879.4234869611136,1.4615384615384615,47.47760084182549,40.255859375,10552832.0,879.6498069763184,0.1903228759765625,1752.0,66.83349609375,28.477169036865234,40.86128234863281,20.0,0.9155251141552512,0.0730593607305936,0.01141552511415525,200
img_1_214,1,early_apoptosis,0.3647342995169082,0.3671497584541063,0.0,1327.6471955065235,2.8,55.94899663980229,35.829586029052734,9392511.0,1327.6281894557033,0.3067970275878906,1242.0,47.3785400390625,64.75442504882812,95.95475006103516,40.0,0.5925925925925926,0.37278582930756843,0.03462157809983897,135
img_1_112,1,early_apoptosis,0.11591478696741854,0.24561403508771928,0.0,2104.2046067771053,1.2142857142857142,50.605775799875154,47.82210159301758,12536277.0,2104.2626980125056,0.21214675903320312,1596.0,60.882568359375,34.845237731933594,102.81310272216797,19.0,0.9110275689223057,0.07894736842105263,0.010025062656641603,118
img_1_218,1,early_apoptosis,0.11327433628318584,0.2312684365781711,0.0,1672.9293220070879,1.3571428571428572,60.49962176058214,46.862098693847656,12284618.0,1673.1071810447029,0.21863174438476562,1695.0,64.65911865234375,33.81298065185547,89.08943176269531,20.0,0.8991150442477877,0.09262536873156342,0.008259587020648967,136
img_3_185,3,necrosis,0.09930715935334873,0.2684757505773672,0.0,1419.7343486460873,1.4615384615384615,39.598108497840464,43.625614166259766,11436193.0,1419.8913103146333,0.20648574829101562,1732.0,66.070556640625,31.252309799194336,87.51763916015625,20.0,0.8995381062355658,0.09584295612009237,0.004618937644341801,330
img_1_178,1,early_apoptosis,0.10623145400593471,0.256379821958457,0.0,1259.484150832711,1.4615384615384615,56.658405730230506,42.69136428833008,11191285.0,1259.6174248141324,0.19929885864257812,1685.0,64.27764892578125,31.005935668945312,69.72923278808594,19.0,0.9103857566765579,0.08071216617210683,0.008902077151335312,129
img_0_7,0,viable,0.12625698324022347,0.2877094972067039,0.0,1168.5166085214178,1.4285714285714286,79.8847983950657,42.600433349609375,11167448.0,1168.7461158400401,0.21256637573242188,1790.0,68.2830810546875,31.13016700744629,66.8057861328125,21.0,0.8938547486033519,0.1011173184357542,0.005027932960893855,1
img_0_155,0,viable,0.11447440836543754,0.29609246009906437,0.0,968.7125611609448,1.6153846153846154,82.75169255386825,41.68415069580078,10927250.0,968.95910762524,0.21146011352539062,1817.0,69.31304931640625,30.507980346679688,69.3976058959961,21.0,0.8987341772151899,0.09686296092460099,0.004402861860209136,25
img_2_41,2,late_apoptosis,0.2874922215308027,0.34100808960796514,0.0,1016.8168068972159,2.3529411764705883,40.70964553978711,34.71638107299805,9100691.0,1016.8275917678693,0.2857475280761719,1607.0,61.30218505859375,46.61294174194336,53.63385772705078,29.0,0.7044181705040448,0.2738021157436217,0.021779713752333542,206
img_1_190,1,early_apoptosis,0.1014908256880734,0.268348623853211,0.0,1431.9157970466354,1.3076923076923077,58.52209513817196,43.60868835449219,11431756.0,1432.062939649215,0.19722747802734375,1744.0,66.5283203125,29.645641326904297,76.9556884765625,19.0,0.9254587155963303,0.06823394495412843,0.006307339449541285,131
img_1_232,1,early_apoptosis,0.09686609686609686,0.27806267806267804,0.0,1144.2744260166605,1.3846153846153846,69.41257582212762,41.756256103515625,10946152.0,1144.4643544768915,0.1909637451171875,1755.0,66.94793701171875,28.524215698242188,65.96133422851562,19.0,0.9196581196581196,0.07521367521367521,0.005128205128205128,138
img_1_172,1,early_apoptosis,0.27918170878459686,0.3525872442839952,0.0,957.7197137177911,2.375,50.61543591521811,36.2891731262207,9512989.0,957.7238244291948,0.293701171875,1662.0,63.4002685546875,46.32490921020508,62.85346221923828,29.0,0.7154031287605295,0.2713598074608905,0.013237063778580024,128
img_3_28,3,necrosis,0.36340425531914894,0.3676595744680851,0.0,1982.8520063389199,3.0526315789473686,33.194093548781545,41.48746871948242,10875691.0,1982.7981828107586,0.31341552734375,1175.0,44.82269287109375,69.92340087890625,148.4542694091797,41.0,0.585531914893617,0.37361702127659574,0.04085106382978723,304
img_3_199,3,necrosis,0.3793103448275862,0.3522167487684729,0.0,1658.8460063871987,2.6666666666666665,32.00341602652942,40.461769104003906,10606810.0,1658.8379701612866,0.31143951416015625,1218.0,46.4630126953125,67.02955627441406,139.59812927246094,40.0,0.5788177339901478,0.3891625615763547,0.03201970443349754,333
img_1_84,1,early_apoptosis,0.25866495507060333,0.3305519897304236,0.0,1626.1143527631696,2.0588235294117645,43.68436533544541,38.52190017700195,10098285.0,1626.1121836512903,0.291717529296875,1558.0,59.4329833984375,49.083438873291016,96.57237243652344,29.5,0.72400513478819,0.2631578947368421,0.012836970474967908,114
img_2_76,2,late_apoptosis,0.3652173913043478,0.3710144927536232,0.0,1281.2376706866003,2.9444444444444446,37.40719107513574,36.86767578125,9664640.0,1281.2379682064056,0.3112525939941406,1380.0,52.642822265625,59.125362396240234,81.68811798095703,36.0,0.6210144927536232,0.3463768115942029,0.03260869565217391,212
img_3_184,3,necrosis,0.11416861826697892,0.2980093676814988,0.0,1468.831946677716,1.3571428571428572,41.18963705575447,44.10982894897461,11563127.0,1468.9740025128556,0.2075347900390625,1708.0,65.155029296875,31.852458953857422,85.73526000976562,21.0,0.9162763466042154,0.0778688524590164,0.00585480093676815,330
img_2_67,2,late_apoptosis,0.11579539066891512,0.2507026419336706,0.0,1215.4729474966332,1.5384615384615385,46.33016993322113,42.63530349731445,11176589.0,1215.647716218009,0.21097946166992188,1779.0,67.86346435546875,31.08881378173828,65.94052124023438,20.0,0.8943226531759415,0.0983698707138842,0.007307476110174255,211
img_2_94,2,late_apoptosis,0.37510105092966856,0.36216653193209375,0.0,1144.6668166727427,2.761904761904762,35.80494036387841,35.75278091430664,9372377.0,1144.734411135534,0.3076972961425781,1237.0,47.18780517578125,65.20695495605469,98.87871551513672,41.0,0.5723524656426839,0.3936944219886823,0.03395311236863379,215
img_2_30,2,late_apoptosis,0.11495601173020528,0.2545454545454545,0.0,1408.5091215075076,1.5384615384615385,45.54181206269929,43.06916046142578,11290322.0,1408.6643223603605,0.20851898193359375,1705.0,65.04058837890625,32.0598258972168,67.68356323242188,20.0,0.8885630498533724,0.10087976539589442,0.010557184750733138,205
img_2_81,2,late_apoptosis,0.09580838323353294,0.25449101796407186,0.0,1419.667356707854,1.4615384615384615,44.64970403395349,43.8028678894043,11482659.0,1419.8141014248686,0.20911788940429688,1670.0,63.7054443359375,32.825748443603516,73.28840637207031,20.0,0.8934131736526946,0.09461077844311377,0.011976047904191617,213
img_2_207,2,late_apoptosis,0.10256410256410256,0.2395104895104895,0.0,902.4062756521683,1.2142857142857142,47.36086880249411,40.736915588378906,10678938.0,902.666397554276,0.19287490844726562,1716.0,65.460205078125,29.464452743530273,49.59969711303711,20.0,0.912004662004662,0.0775058275058275,0.01048951048951049,234
img_1_198,1,early_apoptosis,0.3726453726453726,0.3751023751023751,0.0,971.8220958595541,3.1,46.3859415118556,34.69861602783203,9096034.0,971.885066443996,0.301849365234375,1221.0,46.57745361328125,64.80590057373047,84.1694564819336,40.0,0.5806715806715806,0.3832923832923833,0.036036036036036036,133
img_1_203,1,early_apoptosis,0.3799019607843137,0.3619281045751634,0.0,1311.9529472921663,2.95,50.50898456238165,37.063575744628906,9715994.0,1311.9868028512574,0.30979156494140625,1224.0,46.69189453125,66.34803771972656,103.26984405517578,40.0,0.5816993464052288,0.380718954248366,0.03758169934640523,133
img_0_228,0,viable,0.2858020897357099,0.33927473878303627,0.0,1437.0595804635564,2.5,68.2827958917407,37.11888885498047,9730494.0,1437.0573223493411,0.2923545837402344,1627.0,62.06512451171875,47.104488372802734,86.47621154785156,29.0,0.7092808850645359,0.2802704363859865,0.010448678549477565,38
img_1_102,1,early_apoptosis,0.2770859277708593,0.34993773349937735,0.0,1073.4121065264162,2.4375,44.363278930458165,34.815032958984375,9126552.0,1073.4136936878785,0.2854766845703125,1606.0,61.2640380859375,46.59775924682617,69.20083618164062,29.0,0.7054794520547946,0.28144458281444584,0.013075965130759652,117
img_2_228,2,late_apoptosis,0.10005750431282347,0.27084531339850487,0.0,929.4499488839691,1.3076923076923077,45.751307657880695,40.93672561645508,10731317.0,929.6607722007757,0.19638824462890625,1739.0,66.33758544921875,29.6043701171875,51.771514892578125,19.0,0.9005175388154112,0.0885566417481311,0.010925819436457734,238
img_0_212,0,viable,0.2829237555135476,0.34908632640201637,0.0,1362.1485620563622,2.5,60.03159066222345,37.1832275390625,9747360.0,1362.1507614701986,0.2963104248046875,1587.0,60.53924560546875,48.9451789855957,97.39830780029297,30.0,0.7151858853182105,0.27032136105860116,0.014492753623188406,35
img_0_79,0,viable,0.11714285714285715,0.2542857142857143,0.0,1340.9719927047229,1.4615384615384615,60.85630173430739,43.684810638427734,11451711.0,1341.1474932823185,0.20383453369140625,1750.0,66.7572021484375,30.533714294433594,77.48500061035156,20.0,0.9057142857142857,0.08971428571428572,0.004571428571428572,13
img_0_148,0,viable,0.3747967479674797,0.36016260162601627,0.0,1156.129475133905,2.619047619047619,77.3413473372083,35.446144104003906,9291994.0,1156.1656023500836,0.3017730712890625,1230.0,46.9207763671875,64.31544494628906,102.18509674072266,41.0,0.5682926829268292,0.4008130081300813,0.030894308943089432,24
img_1_52,1,early_apoptosis,0.1053560918187169,0.2707474985285462,0.0,1365.1699119626119,1.3846153846153846,61.21401176467098,43.414730072021484,11380911.0,1365.3445738269802,0.200347900390625,1699.0,64.81170654296875,30.912302017211914,79.63105010986328,19.0,0.9123013537374927,0.08122424955856386,0.006474396703943496,108
img_2_128,2,late_apoptosis,0.3508907823392719,0.36638264910921764,0.0,694.0014873730397,2.75,40.87594433070532,33.022586822509766,8656673.0,694.0938082253415,0.29540252685546875,1291.0,49.24774169921875,59.98295974731445,65.5375747680664,39.0,0.6057319907048799,0.35941130906274205,0.034856700232378,221
img_3_27,3,necrosis,0.37220843672456577,0.36228287841191065,0.0,1591.0241888229175,2.85,30.058524032094336,38.72465515136719,10151436.0,1590.9950470307376,0.3126373291015625,1209.0,46.11968994140625,67.78825378417969,125.87641906738281,41.0,0.5740281224152192,0.39288668320926384,0.033085194375516956,304
img_2_6,2,late_apoptosis,0.3234323432343234,0.34983498349834985,0.0,1601.19743576705,2.4125,40.265214030561495,38.28733825683594,10036796.0,1601.1450215650257,0.2955741882324219,1212.0,46.234130859375,63.929866790771484,105.2634048461914,36.0,0.6171617161716172,0.34735973597359737,0.03547854785478548,201
img_1_92,1,early_apoptosis,0.1252821670428894,0.28442437923250563,0.0,1048.1979166885164,1.3571428571428572,56.81634106236156,41.620182037353516,10910481.0,1048.4146715733077,0.20835113525390625,1772.0,67.596435546875,30.822799682617188,57.11724090576172,21.0,0.8905191873589164,0.10327313769751693,0.006207674943566591,115
img_1_235,1,early_apoptosis,0.11090798293723339,0.26142595978062155,0.0,1367.4494362753258,1.4615384615384615,66.92979700358178,43.62442398071289,11435881.0,1367.6294619103282,0.19977188110351562,1641.0,62.59918212890625,31.912858963012695,82.47972869873047,19.0,0.9000609384521633,0.09262644728823888,0.007312614259597806,139
img_2_211,2,late_apoptosis,0.31360112755461594,0.3488372093023256,0.0,1265.3267763386464,2.388888888888889,37.97326339743747,36.21273422241211,9492951.0,1265.3287103676557,0.3008079528808594,1419.0,54.13055419921875,55.570823669433594,85.869384765625,32.0,0.6596194503171248,0.31360112755461594,0.026779422128259338,235
img_0_133,0,viable,0.39115929941618016,0.36196830692243537,0.0,1290.7080111015684,2.6818181818181817,58.57078545352371,36.075050354003906,9456858.0,1290.7117060063756,0.3098411560058594,1199.0,45.73822021484375,67.7422866821289,110.03079986572266,42.0,0.5654712260216848,0.3978315262718932,0.03669724770642202,22
img_2_203,2,late_apoptosis,0.09589905362776026,0.26561514195583596,0.0,1714.1794833016402,1.3846153846153846,44.351542717638246,45.9390754699707,12042653.0,1714.3233489011036,0.2061309814453125,1585.0,60.46295166015625,34.09211349487305,88.18608856201172,19.0,0.9154574132492114,0.07129337539432176,0.013249211356466877,233
